Model_Region_ID_PK,Region_Name,Region_Code,State_ID_FK,City_or_Village_Name,District_Name,State_Name,Model_Zone_Name
789,Tenkasi,TN-76,30,TENKASI,TIRUNELVELI,TAMIL NADU,B
1027,Sankarankovil,TN-76,30,SANKARANKOVIL,TIRUNELVELI,TAMIL NADU,B
1030,Ambasamudram,TN-76,30,AMBASAMUDRAM,TIRUNELVELI,TAMIL NADU,B
1108,Attur,TN-77,30,ATTUR,DINDIGUL,TAMIL NADU,B
1508,Valapadi,TN-77,30,VALAPADY,SALEM,TAMIL NADU,B
1109,Dharapuram,TN-78,30,DHARAPURAM,ERODE,TAMIL NADU,B
1110,Udumalpet,TN-78,30,UDUMALPET,COIMBATORE,TAMIL NADU,B
1291,Sankarankovil,TN-79,30,SANKARANKOVIL,TIRUNELVELI,TAMIL NADU,B
1392,Tiruchirappalli,TN-81,30,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,TAMIL NADU,B
1431,Mayiladuthurai,TN-82,30,MAYILADUTHURAI,NAGAPATTINAM,TAMIL NADU,B
1432,Sirkazhi,TN-82,30,NAGAPATTINAM,NAGAPATTINAM,TAMIL NADU,B
1433,Vaniyambadi,TN-83,30,VANIYAMBADI,VELLORE,TAMIL NADU,B
1434,Tirupattur,TN-83,30,TIRUPATTUR,VELLORE,TAMIL NADU,B
1435,Ambur,TN-83,30,AMBUR,VELLORE,TAMIL NADU,B
1436,Srivilliputhur,TN-84,30,SRIVILLIPUTHUR,VIRUDHUNAGAR,TAMIL NADU,B
1437,Sivakasi,TN-84,30,SIVAKASI,VIRUDHUNAGAR,TAMIL NADU,B
1369,Kundrathur,TN-85,30,KUNDRATHUR,KANCHIPURAM,TAMIL NADU,B
1438,Erode West,TN-86,30,ERODE,ERODE,TAMIL NADU,B
1439,Chidambaram,TN-87,30,CHIDAMBARAM,CUDDALORE,TAMIL NADU,B
1581,Sriperumbudur,TN-87,30,SRIPERUMBUDUR,KANCHIPURAM,TAMIL NADU,B
1337,Namakkal (South),TN-88,30,NAMAKKAL,NAMAKKAL,TAMIL NADU,B
1339,Paramathi Vellore,TN-88,30,NAMAKKAL,NAMAKKAL,TAMIL NADU,B
1368,Salem - South,TN-90,30,SALEM,SALEM,TAMIL NADU,B
1440,Thiruchendur,TN-91,30,THOOTHUKUDI,THOOTHUKKUDI,TAMIL NADU,B
1527,Virudhachalam,TN-91,30,VRIDDHACHALAM,CUDDALORE,TAMIL NADU,B
1528,Chidambaram,TN-91,30,CHIDAMBARAM,CUDDALORE,TAMIL NADU,B
1636,Neyveli,TN-91Y,30,NEYVELI,CUDDALORE,TAMIL NADU,B
1526,Tiruchendur,TN-92,30,THOOTHUKUDI,THOOTHUKKUDI,TAMIL NADU,B
1562,Mettur,TN-93,30,METTUR,SALEM,TAMIL NADU,B
1572,Palani,TN-94,30,PALANI,DINDIGUL,TAMIL NADU,B
1574,Sivakasi,TN-95,30,SIVAKASI,VIRUDHUNAGAR,TAMIL NADU,B
1577,Kovilpatti,TN-96,30,KOVILPATTI,THOOTHUKKUDI,TAMIL NADU,B
1620,Cheyyar,TN-97,30,CHEYYAR,TIRUVANNAMALAI,TAMIL NADU,B
1441,Coimbatore West,TN-99,30,COIMBATORE,COIMBATORE,TAMIL NADU,B
804,Agartala,TR-01,31,AGARTALA,TRIPURA - WEST,TRIPURA,B
805,Kailashahar,TR-02,31,KAILASHAHAR,TRIPURA - NORTH,TRIPURA,B
806,Udaipura,TR-03,31,UDAIPUR,TRIPURA - SOUTH,TRIPURA,B
956,Dharamanagar,TR-04,31,AMBASSA,DHALAI,TRIPURA,B
1334,Ambassa,TR-05,31,AMBASSA,DHALAI,TRIPURA,B
1483,Teliamura,TR-06,31,Teliamura,KHOWAI,TRIPURA,B
1473,Bishramganj,TR-07,31,BISHRAMGANJ,TRIPURA - SOUTH,TRIPURA,B
1474,Santirbazar,TR-08,31,SANTIRBAZAR,TRIPURA - SOUTH,TRIPURA,B
873,Saharanpur,UP-11,32,SAHARANPUR,SAHARANPUR,UTTAR PRADESH,B
863,Muzaffarnagar,UP-12,32,MUZAFFARNAGAR,MUZAFFARNAGAR,UTTAR PRADESH,B
825,Bulandshahr,UP-13,32,BULANDSHAHR,BULANDSHAHR,UTTAR PRADESH,B
837,Ghaziabad,UP-14,32,GHAZIABAD,GHAZIABAD,UTTAR PRADESH,B
860,Meerut,UP-15,32,MEERUT,MEERUT,UTTAR PRADESH,B
836,Gautam Buddha Nagar,UP-16,32,GAUTAM BUDDHA NAGAR,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,B
865,Noida,UP-16,32,NOIDA,GHAZIABAD,UTTAR PRADESH,B
815,Baghpat,UP-17,32,BAGHPAT,BAGHPAT,UTTAR PRADESH,B
1119,Prabuddha Nagar,UP-18,32,SHAMLI,MUZAFFARNAGAR,UTTAR PRADESH,B
1309,Shamli,UP-19,32,SHAMLI,MUZAFFARNAGAR,UTTAR PRADESH,B
824,Bijnor,UP-20,32,BIJNOR,BIJNOR,UTTAR PRADESH,B
862,Moradabad,UP-21,32,MORADABAD,BARABANKI,UTTAR PRADESH,B
872,Rampur,UP-22,32,RAMPUR,RAMPUR,UTTAR PRADESH,B
847,Jyotiba Phule Nagar,UP-23,32,JYOTIBA PHULE NAGAR,JYOTIBA PHULE NAGAR,UTTAR PRADESH,B
814,Badaun,UP-24,32,BADAUN,BUDAUN,UTTAR PRADESH,B
821,Bareilly,UP-25,32,BAREILLY,BAREILLY,UTTAR PRADESH,B
868,Pilibhit,UP-26,32,PILIBHIT,PILIBHIT,UTTAR PRADESH,B
876,Shahjahanpur,UP-27,32,SHAHJAHANPUR,SHAHJAHANPUR,UTTAR PRADESH,B
1123,Ayodhya,UP-28,32,AYODHYA,FAIZABAD,UTTAR PRADESH,B
842,Hardoi,UP-30,32,HARDOI,HARDOI,UTTAR PRADESH,B
851,Kheri,UP-31,32,KHERI,KHERI,UTTAR PRADESH,B
853,Lucknow,UP-32,32,LUCKNOW,LUCKNOW,UTTAR PRADESH,B
871,Rai Bareli,UP-33,32,RAE BARELI,RAE BARELI,UTTAR PRADESH,B
1133,Raebareli For Commercial Vehicle,UP-33,32,RAE BARELI,RAE BARELI,UTTAR PRADESH,B
1130,Raebareli For Government Vehicle,UP-33G,32,RAE BARELI,RAE BARELI,UTTAR PRADESH,B
1128,Raebareli For Commercial Vehicle,UP-33T,32,RAE BARELI,RAE BARELI,UTTAR PRADESH,B
879,Sitapur,UP-34,32,SITAPUR,SITAPUR,UTTAR PRADESH,B
884,Unnao,UP-35,32,UNNAO,UNNAO,UTTAR PRADESH,B
1135,Lucknow,UP-36,32,LUCKNOW,LUCKNOW,UTTAR PRADESH,B
1457,Amethi,UP-36,32,AMETHI,SULTANPUR,UTTAR PRADESH,B
1274,Hapur,UP-37,32,HAPUR,GHAZIABAD,UTTAR PRADESH,B
1292,Bhim Nagar (Sambhal),UP-38,32,SAMBHAL,MORADABAD,UTTAR PRADESH,B
816,Bahraich,UP-40,32,BAHRAICH,BAHRAICH,UTTAR PRADESH,B
820,Barabanki,UP-41,32,BARABANKI,BARABANKI,UTTAR PRADESH,B
832,Faizabad,UP-42,32,FAIZABAD,FAIZABAD,UTTAR PRADESH,B
839,Gonda,UP-43,32,GONDA,GONDA,UTTAR PRADESH,B
881,Sultanpur,UP-44,32,SULTANPUR,SULTANPUR,UTTAR PRADESH,B
811,Ambedkarnagar,UP-45,32,AMBEDKAR NAGAR,AMBEDKARNAGAR,UTTAR PRADESH,B
877,Shrawasti,UP-46,32,BHINGA,SHRAWASTI,UTTAR PRADESH,B
818,Balrampur,UP-47,32,BALRAMPUR,BALRAMPUR,UTTAR PRADESH,B
813,Azamgarh,UP-50,32,AZAMGARH,AZAMGARH,UTTAR PRADESH,B
822,Basti,UP-51,32,BASTI,BASTI,UTTAR PRADESH,B
829,Deoria,UP-52,32,DEORIA,DEORIA,UTTAR PRADESH,B
840,Gorakhpur,UP-53,32,GORAKHPUR,GORAKHPUR,UTTAR PRADESH,B
1148,Gorakhpur For Government Vehicles,UP-53AG,32,GORAKHPUR,GORAKHPUR,UTTAR PRADESH,B
1144,Gorakhpur For Commercial Vehicles,UP-53T,32,GORAKHPUR,GORAKHPUR,UTTAR PRADESH,B
859,Mau,UP-54,32,MAU KUBER,MAU,UTTAR PRADESH,B
878,Siddharth Nagar,UP-55,32,SIDDHARTHNAGAR,SIDDHARTHNAGAR,UTTAR PRADESH,B
856,Mahrajganj,UP-56,32,MAHARAJGANJ,MAHARAJGANJ,UTTAR PRADESH,B
866,Padrauna,UP-57,32,PADRAUNA,KUSHINAGAR,UTTAR PRADESH,B
875,Sant Kabir Nagar,UP-58,32,SANT KABIR NAGAR,SANT KABIR NAGAR,UTTAR PRADESH,B
979,Hathras,UP-58,32,HATHRAS,HATHRAS,UTTAR PRADESH,B
817,Ballia,UP-60,32,BALLIA,BALLIA,UTTAR PRADESH,B
838,Ghazipur,UP-61,32,GHAZIPUR,GHAZIPUR,UTTAR PRADESH,B
845,Jaunpur,UP-62,32,JAUNPUR ,JAUNPUR,UTTAR PRADESH,B
1152,"Jaunpur For Taxis, Private Vehicle",UP-62T,32,JAUNPUR,JAUNPUR,UTTAR PRADESH,B
861,Mirzapur,UP-63,32,MIRZAPUR,MIRZAPUR,UTTAR PRADESH,B
880,Sonbhadra,UP-64,32,SONBADRA,SONBHADRA,UTTAR PRADESH,B
887,Varanasi,UP-65,32,VARANASI,VARANASI,UTTAR PRADESH,B
823,Bhadohi,UP-66,32,BHADOHI,SANT RAVIDAS NAGAR,UTTAR PRADESH,B
827,Chandauli,UP-67,32,CHANDAULI,CHANDAULI,UTTAR PRADESH,B
809,Allahabad,UP-70,32,ALLAHABAD,ALLAHABAD,UTTAR PRADESH,B
834,Fatehpur,UP-71,32,FATEHPUR,FATEHPUR,UTTAR PRADESH,B
870,Pratapgarh,UP-72,32,PRATAPGARH,PRATAPGARH,UTTAR PRADESH,B
850,Kaushambi,UP-73,32,MANJHANPUR,KAUSHAMBI,UTTAR PRADESH,B
1200,Kannauj,UP-74,32,KANNAUJ,KANNAUJ,UTTAR PRADESH,B
831,Etawah,UP-75,32,ETAWAH,ETAWAH,UTTAR PRADESH,B
1157,Etawah For Government Vehicles,UP-75G,32,ETAWAH,ETAWAH,UTTAR PRADESH,B
833,Farrukhabad,UP-76,32,FARRUKHABAD,FARRUKHABAD,UTTAR PRADESH,B
848,Kanpur - Rural,UP-77,32,KANPUR RURAL,KANPUR RURAL,UTTAR PRADESH,B
849,Kanpur - Urban,UP-78,32,KANPUR,KANPUR URBAN,UTTAR PRADESH,B
812,Auraiya,UP-79,32,AURAIYA,AURAIYA,UTTAR PRADESH,B
807,Agra,UP-80,32,AGRA,AGRA,UTTAR PRADESH,B
808,Aligarh,UP-81,32,ALIGARH,ALIGARH,UTTAR PRADESH,B
830,Etah,UP-82,32,ETAH,ETAH,UTTAR PRADESH,B
835,Firozabad,UP-83,32,FIROZABAD,FIROZABAD,UTTAR PRADESH,B
857,Mainpuri,UP-84,32,MAINPURI,MAINPURI,UTTAR PRADESH,B
858,Mathura,UP-85,32,MATHURA,MATHURA,UTTAR PRADESH,B
854,Mahamaya Nagar,UP-86,32,HATHRAS,HATHRAS,UTTAR PRADESH,B
1236,Kanshiram Nagar,UP-87,32,KASGANJ,ETAH,UTTAR PRADESH,B
819,Banda,UP-90,32,BANDA,BANDA,UTTAR PRADESH,B
841,Hamirpur,UP-91,32,HAMIRPUR,HAMIRPUR,UTTAR PRADESH,B
844,Jalaun,UP-92,32,JALAUN,JALAUN,UTTAR PRADESH,B
846,Jhansi,UP-93,32,JHANSI,JHANSI,UTTAR PRADESH,B
1164,Jhansi For Government Vehicles,UP-93AG,32,JHANSI,JHANSI,UTTAR PRADESH,B
1161,Jhansi For Public Transport,UP-93E,32,JHANSI,JHANSI,UTTAR PRADESH,B
852,Lalitpur,UP-94,32,LALITAPUR,LALITPUR,UTTAR PRADESH,B
855,Mahoba,UP-95,32,MAHOBA,MAHOBA,UTTAR PRADESH,B
874,Chitrakoot,UP-96,32,CHITRAKOOT,CHITRAKOOT,UTTAR PRADESH,B
888,Almora,UA-01,33,ALMORA RANGE,ALMORA,UTTARAKHAND,B
889,Bageshwar,UA-02,33,BAGESHWAR,BAGESHWAR,UTTARAKHAND,B
891,Champawat,UA-03,33,CHAMPAWAT,CHAMPAWAT,UTTARAKHAND,B
894,Nainital,UA-04,33,NAINITAL,NAINITAL,UTTARAKHAND,B
896,Pithoragarh,UA-05,33,PITHORAGARH,PITHORAGARH,UTTARAKHAND,B
899,Udham Singh Nagar,UA-06,33,UDHAM SINGH NAGAR,UDHAM SINGH NAGAR,UTTARAKHAND,B
892,Dehra Dun,UA-07,33,DEHRADUN,DEHRADUN,UTTARAKHAND,B
1197,Rishikesh,UA-07,33,RISHIKESH,DEHRADUN,UTTARAKHAND,B
893,Haridwar,UA-08,33,HARIDWAR,HARIDWAR,UTTARAKHAND,B
898,Tehri,UA-09,33,TEHRI,TEHRI GARHWAL,UTTARAKHAND,B
900,Uttarkashi,UA-10,33,UTTARKASHI,UTTARKASHI,UTTARAKHAND,B
890,Chamoli,UA-11,33,CHAMOLI,CHAMOLI,UTTARAKHAND,B
895,Pauri,UA-12,33,PAURI,PAURI GARHWAL,UTTARAKHAND,B
897,Rudraprayag,UA-13,33,RUDRAPRAYAG,RUDRAPRAYAG,UTTARAKHAND,B
1041,Almora,UK-01,33,ALMORA RANGE,ALMORA,UTTARAKHAND,B
1042,Bageshwar,UK-02,33,BAGESHWAR,BAGESHWAR,UTTARAKHAND,B
1044,Champawat,UK-03,33,CHAMPAWAT,CHAMPAWAT,UTTARAKHAND,B
1047,Nainital,UK-04,33,NAINITAL,NAINITAL,UTTARAKHAND,B
1049,Pithoragarh,UK-05,33,PITHORAGARH,PITHORAGARH,UTTARAKHAND,B
1052,Udham Singh Nagar,UK-06,33,UDHAM SINGH NAGAR,UDHAM SINGH NAGAR,UTTARAKHAND,B
1045,Dehra Dun,UK-07,33,DEHRADUN,DEHRADUN,UTTARAKHAND,B
1198,Rishikesh,UK-07,33,RISHIKESH,DEHRADUN,UTTARAKHAND,B
1046,Haridwar,UK-08,33,HARIDWAR,HARIDWAR,UTTARAKHAND,B
1051,Tehri,UK-09,33,TEHRI,TEHRI GARHWAL,UTTARAKHAND,B
1053,Uttarkashi,UK-10,33,UTTARKASHI,UTTARKASHI,UTTARAKHAND,B
1043,Chamoli,UK-11,33,CHAMOLI,CHAMOLI,UTTARAKHAND,B
1048,Pauri,UK-12,33,PAURI,PAURI GARHWAL,UTTARAKHAND,B
1050,Rudraprayag,UK-13,33,RUDRAPRAYAG,RUDRAPRAYAG,UTTARAKHAND,B
1401,Rishikesh,UK-14,33,RISHIKESH,DEHRADUN,UTTARAKHAND,B
1442,Kotdwar,UK-15,33,KOTDWARA,PAURI GARHWAL,UTTARAKHAND,B
1393,Vikasnagar,UK-16,33,VIKASNAGAR,DEHRADUN,UTTARAKHAND,B
1443,Roorkee,UK-17,33,ROORKEE,HARIDWAR,UTTARAKHAND,B
1335,Kashipur,UK-18,33,KASHIPUR,UDHAM SINGH NAGAR,UTTARAKHAND,B
1602,Ramnagar,UK-19,33,RAMNAGAR,NAINITAL,UTTARAKHAND,B
1229,Barasat,AR-01,34,KOLKATA,KOLKATA,WEST BENGAL,B
1230,Barrackpore,AR-01,34,KOLKATA,KOLKATA,WEST BENGAL,B
1231,Barrackpore,AR-02,34,KOLKATA,KOLKATA,WEST BENGAL,B
1232,Barrackpore,AR-AR,34,KOLKATA,KOLKATA,WEST BENGAL,B
1233,Barasat,RB-03,34,KOLKATA,KOLKATA,WEST BENGAL,B
1234,Barasat,RB-04,34,KOLKATA,KOLKATA,WEST BENGAL,B
1235,Barasat,RB-05,34,KOLKATA,KOLKATA,WEST BENGAL,B
935,Kolkata,WB-01,34,KOLKATA,KOLKATA,WEST BENGAL,A
936,Kolkata,WB-02,34,KOLKATA,KOLKATA,WEST BENGAL,A
1209,South 24 Parganas,WB-02,34,SOUTH 24 PARGANAS,KOLKATA,WEST BENGAL,A
937,Kolkata,WB-03,34,KOLKATA,KOLKATA,WEST BENGAL,A
1214,Barrackpore,WB-03,34,KOLKATA,KOLKATA,WEST BENGAL,A
1214,Barrackpore,WB-03,34,KOLKATA,KOLKATA,WEST BENGAL,B
938,Kolkata,WB-04,34,KOLKATA,KOLKATA,WEST BENGAL,A
939,Kolkata,WB-05,34,KOLKATA,KOLKATA,WEST BENGAL,A
959,Bheltala,WB-06,34,KOLKATA,KOLKATA,WEST BENGAL,A
959,Bheltala,WB-06,34,KOLKATA,KOLKATA,WEST BENGAL,B
1064,Kolkata (Private Four-Wheelers),WB-06,34,KOLKATA,KOLKATA,WEST BENGAL,A
1064,Kolkata (Private Four-Wheelers),WB-06,34,KOLKATA,KOLKATA,WEST BENGAL,B
1010,Kolkata,WB-07,34,KOLKATA,KOLKATA,WEST BENGAL,A
1004,Kolkata,WB-08,34,KOLKATA,KOLKATA,WEST BENGAL,A
1005,Kolkata,WB-09,34,KOLKATA,KOLKATA,WEST BENGAL,A
1006,Kolkata,WB-10,34,KOLKATA,KOLKATA,WEST BENGAL,A
929,Howrah,WB-11,34,HOWRAH,HOWRAH,WEST BENGAL,B
1210,Barasat,WB-11,34,KOLKATA,KOLKATA,WEST BENGAL,A
930,Howrah,WB-12,34,HOWRAH,HOWRAH,WEST BENGAL,B
1007,Howrah,WB-13,34,HOWRAH,HOWRAH,WEST BENGAL,B
1008,Howrah,WB-14,34,HOWRAH,HOWRAH,WEST BENGAL,B
927,Hooghly,WB-15,34,HOOGHLY,HOOGHLY,WEST BENGAL,B
1211,Barasat,WB-15,34,KOLKATA,KOLKATA,WEST BENGAL,B
928,Hooghly,WB-16,34,HOOGHLY,HOOGHLY,WEST BENGAL,B
1465,Serampore,WB-17,34,SERAMPORE,HOOGHLY,WEST BENGAL,B
1009,Hooghly,WB-18,34,HOOGHLY,HOOGHLY,WEST BENGAL,B
901,24 Paraganas South,WB-19,34,SOUTH 24 PARGANAS,KOLKATA,WEST BENGAL,B
902,24 Paraganas South,WB-20,34,SOUTH 24 PARGANAS,KOLKATA,WEST BENGAL,B
1630,Basirhat,WB-21,34,BASIRHAT,NORTH 24 PARGANAS,WEST BENGAL,B
1216,"South 24 Parganas, Alipore",WB-22,34,SOUTH 24 PARGANAS,KOLKATA,WEST BENGAL,B
1517,Basirhat,WB-22,34,BASIRHAT,NORTH 24 PARGANAS,WEST BENGAL,B
913,Barrackpore,WB-23,34,BARRACKPUR,NORTH 24 PARGANAS,WEST BENGAL,B
914,Barrackpore,WB-24,34,BARRACKPUR,NORTH 24 PARGANAS,WEST BENGAL,B
1212,South 24 Parganas,WB-24,34,SOUTH 24 PARGANAS,KOLKATA,WEST BENGAL,B
911,Barasat,WB-25,34,BARASAT,NORTH 24 PARGANAS,WEST BENGAL,B
912,Barasat,WB-26,34,BARASAT,NORTH 24 PARGANAS,WEST BENGAL,B
1511,Bongaon,WB-27,34,BANGAON,NORTH 24 PARGANAS,WEST BENGAL,B
1509,Bangaon,WB-28,34,BANGAON,NORTH 24 PARGANAS,WEST BENGAL,B
954,Tamluk,WB-29,34,TAMLUK,MEDINIPUR,WEST BENGAL,B
955,Tamluk,WB-30,34,TAMLUK,MEDINIPUR,WEST BENGAL,B
919,Contai,WB-31,34,CONTAI,MEDINIPUR,WEST BENGAL,B
920,Contai,WB-32,34,CONTAI,MEDINIPUR,WEST BENGAL,B
942,Midnapur,WB-33,34,MEDINIPUR,MEDINIPUR,WEST BENGAL,B
943,Midnapur,WB-34,34,MEDINIPUR,MEDINIPUR,WEST BENGAL,B
1567,Kharagpur,WB-35,34,KHARAGPUR,WEST MIDNAPORE,WEST BENGAL,B
1218,Midnapore,WB-36,34,MEDINIPUR,MEDINIPUR,WEST BENGAL,B
1293,West Medinipur,WB-36,34,MIDNAPORE,WEST MIDNAPORE,WEST BENGAL,B
905,Asansol,WB-37,34,ASANSOL,ASANSOL,WEST BENGAL,B
906,Asansol,WB-38,34,ASANSOL,ASANSOL,WEST BENGAL,B
925,Durgapur,WB-39,34,DURGAPUR,DURGAPUR,WEST BENGAL,B
926,Durgapur,WB-40,34,DURGAPUR,DURGAPUR,WEST BENGAL,B
917,Burdwan,WB-41,34,BURDWAN,BARDHAMAN,WEST BENGAL,B
918,Burdwan,WB-42,34,BURDWAN,BARDHAMAN,WEST BENGAL,B
1449,Kalna,WB-43,34,KALNA,BARDDHAMAN,WEST BENGAL,B
1016,Asansol,WB-44,34,ASANSOL,ASANSOL,WEST BENGAL,B
1399,Kalna,WB-44,34,KALNA,BARDDHAMAN,WEST BENGAL,B
1452,Rampurhat,WB-45,34,RAMPURHAT,BIRBHUM,WEST BENGAL,B
1453,Rampurhat,WB-46,34,RAMPURHAT,BIRBHUM,WEST BENGAL,B
1459,Bolpur,WB-47,34,BOLPUR,BIRBHUM,WEST BENGAL,B
1402,Bolpur,WB-48,34,BOLPUR,BIRBHUM,WEST BENGAL,B
1582,Jhargram,WB-49,34,MEHADIPUR,MEDINIPUR,WEST BENGAL,B
1534,Jhargram,WB-50,34,MEDINIPUR,MEDINIPUR,WEST BENGAL,B
946,Nadia,WB-51,34,NADIA,NADIA,WEST BENGAL,B
947,Nadia,WB-52,34,NADIA,NADIA,WEST BENGAL,B
915,Birbhum,WB-53,34,BIRBHUM,BIRBHUM,WEST BENGAL,B
916,Birbhum,WB-54,34,SURI,BIRBHUM,WEST BENGAL,B
948,Purulia,WB-55,34,PURULIYA,PURULIYA,WEST BENGAL,B
949,Purulia,WB-56,34,PURULIYA,PURULIYA,WEST BENGAL,B
944,Murshidabad,WB-57,34,MURSHIDABAD,MURSHIDABAD,WEST BENGAL,B
1215,Patna,WB-57,34,MURSHIDABAD,MURSHIDABAD,WEST BENGAL,B
945,Murshidabad,WB-58,34,MURSHIDABAD,MURSHIDABAD,WEST BENGAL,B
950,Raiganj,WB-59,34,RAIGANJ,RAIGANJ,WEST BENGAL,B
951,Raiganj,WB-60,34,RAIGANJ,RAIGANJ,WEST BENGAL,B
907,Balurghat,WB-61,34,BALURGHAT,SOUTH DINAJPUR,WEST BENGAL,B
908,Balurghat,WB-62,34,BALURGHAT,SOUTH DINAJPUR,WEST BENGAL,B
921,Cooch Behar,WB-63,34,COOCH,COOCH BEHAR,WEST BENGAL,B
922,Cooch Behar,WB-64,34,COOCH,COOCH BEHAR,WEST BENGAL,B
940,Malda,WB-65,34,MALDA,MALDA,WEST BENGAL,B
941,Malda,WB-66,34,MALDA,MALDA,WEST BENGAL,B
909,Bankura,WB-67,34,BANKURA,BANKURA,WEST BENGAL,B
910,Bankura,WB-68,34,BANKURA,BANKURA,WEST BENGAL,B
903,Alipur Dawar,WB-69,34,ALIPURDUAR RLY.JNC.,JALPAIGURI,WEST BENGAL,B
904,Alipurduar,WB-70,34,ALIPURDUAR - I,JALPAIGURI,WEST BENGAL,B
931,Jalpaiguri,WB-71,34,JALPAIGURI,JALPAIGURI,WEST BENGAL,B
932,Jalpaiguri,WB-72,34,JALPAIGURI,JALPAIGURI,WEST BENGAL,B
952,Siliguri,WB-73,34,SILIGURI,DARJILING,WEST BENGAL,B
953,Siliguri,WB-74,34,SILIGURI,DARJILING,WEST BENGAL,B
1628,Katwa,WB-75,34,KATWA - I,BARDDHAMAN,WEST BENGAL,B
923,Darjeeling,WB-76,34,DARJILING,DARJILING,WEST BENGAL,B
924,Darjeeling,WB-77,34,DARJILING,DARJILING,WEST BENGAL,B
933,Kalimpong,WB-78,34,KALIMPONG,DARJILING,WEST BENGAL,B
934,Kalimpong,WB-79,34,KALIMPONG,DARJILING,WEST BENGAL,B
1461,Purulia,WB-81,34,PURULIYA,PURULIYA,WEST BENGAL,B
1348,Raghunathpur,WB-82,34,RAGHUNATHPUR,PURULIYA,WEST BENGAL,B
1556,Chanchal,WB-83,34,CHANCHAL,MALDA,WEST BENGAL,B
1557,Chanchal,WB-84,34,CHANCHAL,MALDA,WEST BENGAL,B
1486,Mathabhanga,WB-85,34,MATHABHANGA,KOCH BIHAR,WEST BENGAL,B
1450,Mathabhanga,WB-86,34,MATHABHANGA`,COOCH BEHAR,WEST BENGAL,B
1625,Bishnupur,WB-87,34,BISHANPUR,BANKURA,WEST BENGAL,B
1349,Bishnupur,WB-88,34,BISHNUPUR,BANKURA,WEST BENGAL,B
1366,Kalyani,WB-89,34,NORTH 24 PGS,NORTH 24 PARGANAS,WEST BENGAL,B
1367,Kalyani,WB-90,34,NORTH 24 PGS,NORTH 24 PARGANAS,WEST BENGAL,B
1351,Islampur,WB-91,34,ISLAMPUR,NORTH DINAJPUR,WEST BENGAL,B
1444,Islampur,WB-92,34,ISLAMPUR,NORTH DINAJPUR,WEST BENGAL,B
1479,Jangipur,WB-93,34,JANGIPUR,MURSHIDABAD,WEST BENGAL,B
1445,Jahangirpur,WB-94,34,JAHANGIRPUR,MURSHIDABAD,WEST BENGAL,B
1469,Baruipur,WB-95,34,BARUIPUR,SOUTH 24 PARGANAS,WEST BENGAL,B
1451,Baruipur,WB-96,34,BARUIPUR,SOUTH 24 PARGANAS,WEST BENGAL,B
1531,Diamond Harbour,WB-97,34,SOUTH 24 PARGANAS,SOUTH 24 PARGANAS,WEST BENGAL,B
1454,Diamond Harbour,WB-98,34,SOUTH 24 PARGANAS,SOUTH 24 PARGANAS,WEST BENGAL,B
1558,Bongaon,WBR-3036,34,NORTH 24 PARGANAS,NORTH 24 PARGANAS,WEST BENGAL,B
1515,Darjeeling,WGY-2644,34,DARJILING,DARJILING,WEST BENGAL,B
605,Shillong,ML-01,36,SHILLONG,SHILLONG,MEGHALAYA,B
606,Shillong,ML-02,36,SHILLONG,SHILLONG,MEGHALAYA,B
607,Shillong,ML-03,36,SHILLONG,SHILLONG,MEGHALAYA,B
603,Jaintia Hills,ML-04,36,JAINTIA HILLS,JAINTIA HILLS,MEGHALAYA,B
602,East Khasi Hills,ML-05,36,EAST KHASI HILLS,EAST KHASI HILLS,MEGHALAYA,B
610,West Khasi Hills,ML-06,36,WEST KHASI HILLS,WEST KHASI HILLS,MEGHALAYA,B
601,East Garo Hills,ML-07,36,EAST GARO HILLS,EAST GARO HILLS,MEGHALAYA,B
609,West Garo Hills,ML-08,36,WEST GARO HILLS,WEST GARO HILLS,MEGHALAYA,B
608,South Garo Hills,ML-09,36,SOUTH GARO HILLS,SOUTH GARO HILLS,MEGHALAYA,B
604,Ri-Bhoi,ML-10,36,RI-BHOI,SHILLONG,MEGHALAYA,B
1559,East Jaintia Hills,ML-11,36,KHLIEHRIAT,JAINTIA HILLS,MEGHALAYA,B
1632,South West Khasi Hills,ML-12,36,WEST KHASI HILLS,WEST KHASI HILLS,MEGHALAYA,B
1336,North Garo Hills,ML-13,36,RESUBELPARA,WEST GARO HILLS,MEGHALAYA,B
1587,South West Garo Hills,ML-14,36,AMPATI,WEST GARO HILLS,MEGHALAYA,B
3,Adilabad,AP-01,40,ADILABAD,ADILABAD,TELANGANA,B
41,Mancherial,AP-01,40,MANCHERIAL,ADILABAD,TELANGANA,B
50,Nirmal,AP-01,40,NIRMAL,ADILABAD,TELANGANA,B
58,Proddutur,AP-04,40,PRODDUTUR,KHAMMAM,TELANGANA,B
22,Khairatabad,AP-09,40,KHAIRATABAD,HYDERABAD,TELANGANA,A
22,Khairatabad,AP-09,40,KHAIRATABAD,HYDERABAD,TELANGANA,B
1529,Hyderabad,AP-09,40,HYDERABAD,HYDERABAD,TELANGANA,A
1529,Hyderabad,AP-09,40,HYDERABAD,HYDERABAD,TELANGANA,B
64,Secunderabad,AP-10,40,SECUNDERABAD,HYDERABAD,TELANGANA,B
